ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,TotalProductCost,SalesOrderNumber,SalesAmount
529,20130213,20130225,20130220,22640,1.4923,SO52724,3.99
561,20130213,20130225,20130220,12132,1481.9379,SO52725,2384.07
541,20130213,20130225,20130220,12132,10.8423,SO52725,28.99
530,20130213,20130225,20130220,12132,1.8663,SO52725,4.99
487,20130213,20130225,20130220,12132,20.5663,SO52725,54.99
217,20130213,20130225,20130220,12132,13.0863,SO52725,34.99
374,20130214,20130226,20130221,16740,1554.9479,SO52726,2443.35
479,20130214,20130226,20130221,16740,3.3623,SO52726,8.99
472,20130214,20130226,20130221,16740,23.749,SO52726,63.50
477,20130214,20130226,20130221,16740,1.8663,SO52726,4.99
528,20130214,20130226,20130221,25815,1.8663,SO52727,4.99
214,20130214,20130226,20130221,25815,13.0863,SO52727,34.99
529,20130214,20130226,20130221,13639,1.4923,SO52728,3.99
582,20130214,20130226,20130221,23758,1082.51,SO52729,1700.99
489,20130214,20130226,20130221,23758,41.5723,SO52729,53.99
581,20130214,20130226,20130221,20838,1082.51,SO52730,1700.99
477,20130214,20130226,20130221,20838,1.8663,SO52730,4.99
479,20130214,20130226,20130221,20838,3.3623,SO52730,8.99
225,20130214,20130226,20130221,20838,6.9223,SO52730,8.99
222,20130214,20130226,20130221,20838,13.0863,SO52730,34.99
353,20130214,20130226,20130221,11378,1265.6195,SO52731,2319.99
478,20130214,20130226,20130221,11378,3.7363,SO52731,9.99
217,20130214,20130226,20130221,11378,13.0863,SO52731,34.99
378,20130214,20130226,20130221,23630,1554.9479,SO52732,2443.35
479,20130214,20130226,20130221,23630,3.3623,SO52732,8.99
465,20130214,20130226,20130221,23630,9.1593,SO52732,24.49
477,20130214,20130226,20130221,23630,1.8663,SO52732,4.99
374,20130214,20130226,20130221,19459,1554.9479,SO52733,2443.35
217,20130214,20130226,20130221,19459,13.0863,SO52733,34.99
217,20130214,20130226,20130221,11737,13.0863,SO52734,34.99
541,20130214,20130226,20130221,26250,10.8423,SO52735,28.99
530,20130214,20130226,20130221,26250,1.8663,SO52735,4.99
480,20130214,20130226,20130221,26250,0.8565,SO52735,2.29
483,20130214,20130226,20130221,26250,44.88,SO52735,120.00
541,20130214,20130226,20130221,12892,10.8423,SO52736,28.99
530,20130214,20130226,20130221,12892,1.8663,SO52736,4.99
480,20130214,20130226,20130221,12892,0.8565,SO52736,2.29
483,20130214,20130226,20130221,12892,44.88,SO52736,120.00
529,20130214,20130226,20130221,24389,1.4923,SO52737,3.99
540,20130214,20130226,20130221,24389,12.1924,SO52737,32.60
481,20130214,20130226,20130221,24389,3.3623,SO52737,8.99
536,20130214,20130226,20130221,23069,11.2163,SO52738,29.99
528,20130214,20130226,20130221,23069,1.8663,SO52738,4.99
222,20130214,20130226,20130221,23069,13.0863,SO52738,34.99
536,20130214,20130226,20130221,19726,11.2163,SO52739,29.99
528,20130214,20130226,20130221,19726,1.8663,SO52739,4.99
480,20130214,20130226,20130221,19726,0.8565,SO52739,2.29
536,20130214,20130226,20130221,11723,11.2163,SO52740,29.99
478,20130214,20130226,20130221,12054,3.7363,SO52741,9.99
477,20130214,20130226,20130221,12054,1.8663,SO52741,4.99
476,20130214,20130226,20130221,20361,26.1763,SO52742,69.99
474,20130214,20130226,20130221,19544,26.1763,SO52743,69.99
491,20130214,20130226,20130221,19544,41.5723,SO52743,53.99
225,20130214,20130226,20130221,19544,6.9223,SO52743,8.99
477,20130214,20130226,20130221,17583,1.8663,SO52744,4.99
214,20130214,20130226,20130221,17583,13.0863,SO52744,34.99
477,20130214,20130226,20130221,19639,1.8663,SO52745,4.99
222,20130214,20130226,20130221,19639,13.0863,SO52745,34.99
465,20130214,20130226,20130221,19639,9.1593,SO52745,24.49
528,20130214,20130226,20130221,14505,1.8663,SO52746,4.99
485,20130214,20130226,20130221,14505,8.2205,SO52746,21.98
222,20130214,20130226,20130221,14505,13.0863,SO52746,34.99
485,20130214,20130226,20130221,18644,8.2205,SO52747,21.98
477,20130214,20130226,20130221,18644,1.8663,SO52747,4.99
478,20130214,20130226,20130221,18644,3.7363,SO52747,9.99
472,20130214,20130226,20130221,18644,23.749,SO52747,63.50
528,20130214,20130226,20130221,17211,1.8663,SO52748,4.99
537,20130214,20130226,20130221,17211,13.09,SO52748,35.00
484,20130214,20130226,20130221,17211,2.9733,SO52748,7.95
485,20130214,20130226,20130221,14166,8.2205,SO52749,21.98
237,20130214,20130226,20130221,14166,38.4923,SO52749,49.99
536,20130214,20130226,20130221,21110,11.2163,SO52750,29.99
528,20130214,20130226,20130221,21110,1.8663,SO52750,4.99
529,20130214,20130226,20130221,17649,1.4923,SO52751,3.99
529,20130214,20130226,20130221,19521,1.4923,SO52752,3.99
228,20130214,20130226,20130221,19521,38.4923,SO52752,49.99
528,20130214,20130226,20130221,14820,1.8663,SO52753,4.99
536,20130214,20130226,20130221,14820,11.2163,SO52753,29.99
480,20130214,20130226,20130221,14820,0.8565,SO52753,2.29
529,20130214,20130226,20130221,18635,1.4923,SO52754,3.99
486,20130214,20130226,20130221,18635,59.466,SO52754,159.00
530,20130214,20130226,20130221,16459,1.8663,SO52755,4.99
480,20130214,20130226,20130221,16459,0.8565,SO52755,2.29
225,20130214,20130226,20130221,12514,6.9223,SO52756,8.99
485,20130214,20130226,20130221,12948,8.2205,SO52757,21.98
487,20130214,20130226,20130221,12948,20.5663,SO52757,54.99
361,20130214,20130226,20130221,11688,1251.9813,SO52758,2294.99
217,20130214,20130226,20130221,11688,13.0863,SO52758,34.99
231,20130214,20130226,20130221,11688,38.4923,SO52758,49.99
225,20130214,20130226,20130221,11688,6.9223,SO52758,8.99
357,20130214,20130226,20130221,11217,1265.6195,SO52759,2319.99
487,20130214,20130226,20130221,11217,20.5663,SO52759,54.99
361,20130214,20130226,20130221,11665,1251.9813,SO52760,2294.99
485,20130214,20130226,20130221,11665,8.2205,SO52760,21.98
214,20130214,20130226,20130221,11665,13.0863,SO52760,34.99
353,20130214,20130226,20130221,11979,1265.6195,SO52761,2319.99
485,20130214,20130226,20130221,11979,8.2205,SO52761,21.98
480,20130214,20130226,20130221,11979,0.8565,SO52761,2.29
484,20130214,20130226,20130221,11979,2.9733,SO52761,7.95
359,20130214,20130226,20130221,11534,1251.9813,SO52762,2294.99
485,20130214,20130226,20130221,11534,8.2205,SO52762,21.98
465,20130214,20130226,20130221,11534,9.1593,SO52762,24.49
605,20130214,20130226,20130221,20154,343.6496,SO52763,539.99
214,20130214,20130226,20130221,20154,13.0863,SO52763,34.99
564,20130214,20130226,20130221,28323,1481.9379,SO52764,2384.07
586,20130214,20130226,20130221,26317,461.4448,SO52765,742.35
479,20130214,20130226,20130221,26317,3.3623,SO52765,8.99
477,20130214,20130226,20130221,26317,1.8663,SO52765,4.99
214,20130214,20130226,20130221,26317,13.0863,SO52765,34.99
605,20130214,20130226,20130221,16222,343.6496,SO52766,539.99
538,20130214,20130226,20130221,16222,8.0373,SO52766,21.49
604,20130214,20130226,20130221,16223,343.6496,SO52767,539.99
477,20130214,20130226,20130221,16223,1.8663,SO52767,4.99
225,20130214,20130226,20130221,16223,6.9223,SO52767,8.99
479,20130214,20130226,20130221,16223,3.3623,SO52767,8.99
382,20130214,20130226,20130221,19336,713.0798,SO52768,1120.49
491,20130214,20130226,20130221,19336,41.5723,SO52768,53.99
386,20130214,20130226,20130221,19381,713.0798,SO52769,1120.49
228,20130214,20130226,20130221,19381,38.4923,SO52769,49.99
605,20130214,20130226,20130221,21050,343.6496,SO52770,539.99
225,20130214,20130226,20130221,21050,6.9223,SO52770,8.99
214,20130214,20130226,20130221,21050,13.0863,SO52770,34.99
382,20130214,20130226,20130221,22642,713.0798,SO52771,1120.49
488,20130214,20130226,20130221,22642,41.5723,SO52771,53.99
463,20130214,20130226,20130221,22642,9.1593,SO52771,24.49
605,20130214,20130226,20130221,21031,343.6496,SO52772,539.99
479,20130214,20130226,20130221,21031,3.3623,SO52772,8.99
477,20130214,20130226,20130221,21031,1.8663,SO52772,4.99
225,20130214,20130226,20130221,21031,6.9223,SO52772,8.99
214,20130214,20130226,20130221,21031,13.0863,SO52772,34.99
604,20130214,20130226,20130221,29391,343.6496,SO52773,539.99
222,20130214,20130226,20130221,29391,13.0863,SO52773,34.99
561,20130214,20130226,20130221,14830,1481.9379,SO52774,2384.07
479,20130214,20130226,20130221,14830,3.3623,SO52774,8.99
477,20130214,20130226,20130221,14830,1.8663,SO52774,4.99
222,20130214,20130226,20130221,14830,13.0863,SO52774,34.99
578,20130214,20130226,20130221,29411,755.1508,SO52775,1214.85
225,20130214,20130226,20130221,29411,6.9223,SO52775,8.99
374,20130214,20130226,20130221,18469,1554.9479,SO52776,2443.35
571,20130214,20130226,20130221,28107,461.4448,SO52777,742.35
479,20130214,20130226,20130221,28107,3.3623,SO52777,8.99
477,20130214,20130226,20130221,28107,1.8663,SO52777,4.99
491,20130214,20130226,20130221,28107,41.5723,SO52777,53.99
477,20130215,20130227,20130222,11215,1.8663,SO52778,4.99
479,20130215,20130227,20130222,11215,3.3623,SO52778,8.99
222,20130215,20130227,20130222,11215,13.0863,SO52778,34.99
228,20130215,20130227,20130222,11215,38.4923,SO52778,49.99
529,20130215,20130227,20130222,15125,1.4923,SO52779,3.99
539,20130215,20130227,20130222,15125,9.3463,SO52779,24.99
480,20130215,20130227,20130222,15125,0.8565,SO52779,2.29
539,20130215,20130227,20130222,15217,9.3463,SO52780,24.99
529,20130215,20130227,20130222,15217,1.4923,SO52780,3.99
480,20130215,20130227,20130222,15217,0.8565,SO52780,2.29
536,20130215,20130227,20130222,16627,11.2163,SO52781,29.99
529,20130215,20130227,20130222,26543,1.4923,SO52782,3.99
480,20130215,20130227,20130222,26543,0.8565,SO52782,2.29
484,20130215,20130227,20130222,26543,2.9733,SO52782,7.95
222,20130215,20130227,20130222,15137,13.0863,SO52783,34.99
225,20130215,20130227,20130222,15137,6.9223,SO52783,8.99
490,20130215,20130227,20130222,15137,41.5723,SO52783,53.99
359,20130215,20130227,20130222,11398,1251.9813,SO52784,2294.99
376,20130215,20130227,20130222,19448,1554.9479,SO52785,2443.35
540,20130215,20130227,20130222,19448,12.1924,SO52785,32.60
529,20130215,20130227,20130222,19448,1.4923,SO52785,3.99
471,20130215,20130227,20130222,19448,23.749,SO52785,63.50
480,20130215,20130227,20130222,11637,0.8565,SO52786,2.29
529,20130215,20130227,20130222,27222,1.4923,SO52787,3.99
484,20130215,20130227,20130222,27222,2.9733,SO52787,7.95
539,20130215,20130227,20130222,29248,9.3463,SO52788,24.99
480,20130215,20130227,20130222,29248,0.8565,SO52788,2.29
530,20130215,20130227,20130222,11078,1.8663,SO52789,4.99
214,20130215,20130227,20130222,11078,13.0863,SO52789,34.99
467,20130215,20130227,20130222,11078,9.1593,SO52789,24.49
538,20130215,20130227,20130222,26736,8.0373,SO52790,21.49
529,20130215,20130227,20130222,26736,1.4923,SO52790,3.99
535,20130215,20130227,20130222,11711,9.3463,SO52791,24.99
480,20130215,20130227,20130222,11711,0.8565,SO52791,2.29
535,20130215,20130227,20130222,25890,9.3463,SO52792,24.99
536,20130215,20130227,20130222,11922,11.2163,SO52793,29.99
528,20130215,20130227,20130222,11922,1.8663,SO52793,4.99
540,20130215,20130227,20130222,23801,12.1924,SO52794,32.60
228,20130215,20130227,20130222,23801,38.4923,SO52794,49.99
536,20130215,20130227,20130222,22970,11.2163,SO52795,29.99
528,20130215,20130227,20130222,22970,1.8663,SO52795,4.99
222,20130215,20130227,20130222,22970,13.0863,SO52795,34.99
482,20130215,20130227,20130222,22970,3.3623,SO52795,8.99
478,20130215,20130227,20130222,21459,3.7363,SO52796,9.99
477,20130215,20130227,20130222,21459,1.8663,SO52796,4.99
474,20130215,20130227,20130222,12530,26.1763,SO52797,69.99
489,20130215,20130227,20130222,12530,41.5723,SO52797,53.99
474,20130215,20130227,20130222,20378,26.1763,SO52798,69.99
234,20130215,20130227,20130222,20378,38.4923,SO52798,49.99
477,20130215,20130227,20130222,18111,1.8663,SO52799,4.99
474,20130215,20130227,20130222,19241,26.1763,SO52800,69.99
488,20130215,20130227,20130222,19241,41.5723,SO52800,53.99
463,20130215,20130227,20130222,19241,9.1593,SO52800,24.49
477,20130215,20130227,20130222,17554,1.8663,SO52801,4.99
222,20130215,20130227,20130222,17554,13.0863,SO52801,34.99
477,20130215,20130227,20130222,18751,1.8663,SO52802,4.99
214,20130215,20130227,20130222,18751,13.0863,SO52802,34.99
477,20130215,20130227,20130222,17035,1.8663,SO52803,4.99
489,20130215,20130227,20130222,17035,41.5723,SO52803,53.99
477,20130215,20130227,20130222,16877,1.8663,SO52804,4.99
214,20130215,20130227,20130222,16877,13.0863,SO52804,34.99
528,20130215,20130227,20130222,16477,1.8663,SO52805,4.99
217,20130215,20130227,20130222,16477,13.0863,SO52805,34.99
477,20130215,20130227,20130222,29214,1.8663,SO52806,4.99
487,20130215,20130227,20130222,29214,20.5663,SO52806,54.99
528,20130215,20130227,20130222,21252,1.8663,SO52807,4.99
222,20130215,20130227,20130222,21252,13.0863,SO52807,34.99
463,20130215,20130227,20130222,21252,9.1593,SO52807,24.49
528,20130215,20130227,20130222,22143,1.8663,SO52808,4.99
222,20130215,20130227,20130222,22143,13.0863,SO52808,34.99
485,20130215,20130227,20130222,13485,8.2205,SO52809,21.98
478,20130215,20130227,20130222,13485,3.7363,SO52809,9.99
477,20130215,20130227,20130222,13485,1.8663,SO52809,4.99
535,20130215,20130227,20130222,16441,9.3463,SO52810,24.99
540,20130215,20130227,20130222,28391,12.1924,SO52811,32.60
529,20130215,20130227,20130222,23602,1.4923,SO52812,3.99
222,20130215,20130227,20130222,23602,13.0863,SO52812,34.99
529,20130215,20130227,20130222,27815,1.4923,SO52813,3.99
538,20130215,20130227,20130222,27815,8.0373,SO52813,21.49
222,20130215,20130227,20130222,27815,13.0863,SO52813,34.99
228,20130215,20130227,20130222,27815,38.4923,SO52813,49.99
538,20130215,20130227,20130222,27837,8.0373,SO52814,21.49
529,20130215,20130227,20130222,27837,1.4923,SO52814,3.99
222,20130215,20130227,20130222,27837,13.0863,SO52814,34.99
538,20130215,20130227,20130222,21070,8.0373,SO52815,21.49
225,20130215,20130227,20130222,21070,6.9223,SO52815,8.99
529,20130215,20130227,20130222,20146,1.4923,SO52816,3.99
477,20130215,20130227,20130222,19185,1.8663,SO52817,4.99
488,20130215,20130227,20130222,19185,41.5723,SO52817,53.99
225,20130215,20130227,20130222,25521,6.9223,SO52818,8.99
538,20130215,20130227,20130222,25521,8.0373,SO52818,21.49
538,20130215,20130227,20130222,12503,8.0373,SO52819,21.49
529,20130215,20130227,20130222,12503,1.4923,SO52819,3.99
530,20130215,20130227,20130222,25672,1.8663,SO52820,4.99
480,20130215,20130227,20130222,25672,0.8565,SO52820,2.29
530,20130215,20130227,20130222,16593,1.8663,SO52821,4.99
480,20130215,20130227,20130222,16593,0.8565,SO52821,2.29
537,20130215,20130227,20130222,11650,13.09,SO52822,35.00
528,20130215,20130227,20130222,11650,1.8663,SO52822,4.99
222,20130215,20130227,20130222,11650,13.0863,SO52822,34.99
528,20130215,20130227,20130222,11819,1.8663,SO52823,4.99
537,20130215,20130227,20130222,11819,13.09,SO52823,35.00
480,20130215,20130227,20130222,11819,0.8565,SO52823,2.29
485,20130215,20130227,20130222,13341,8.2205,SO52824,21.98
483,20130215,20130227,20130222,13341,44.88,SO52824,120.00
353,20130215,20130227,20130222,11826,1265.6195,SO52825,2319.99
357,20130215,20130227,20130222,11647,1265.6195,SO52826,2319.99
485,20130215,20130227,20130222,11647,8.2205,SO52826,21.98
478,20130215,20130227,20130222,11647,3.7363,SO52826,9.99
477,20130215,20130227,20130222,11647,1.8663,SO52826,4.99
225,20130215,20130227,20130222,11647,6.9223,SO52826,8.99
359,20130215,20130227,20130222,11663,1251.9813,SO52827,2294.99
537,20130215,20130227,20130222,11663,13.09,SO52827,35.00
528,20130215,20130227,20130222,11663,1.8663,SO52827,4.99
217,20130215,20130227,20130222,11663,13.0863,SO52827,34.99
353,20130215,20130227,20130222,11523,1265.6195,SO52828,2319.99
485,20130215,20130227,20130222,11523,8.2205,SO52828,21.98
217,20130215,20130227,20130222,11523,13.0863,SO52828,34.99
361,20130215,20130227,20130222,11984,1251.9813,SO52829,2294.99
217,20130215,20130227,20130222,11984,13.0863,SO52829,34.99
575,20130215,20130227,20130222,28327,1481.9379,SO52830,2384.07
479,20130215,20130227,20130222,28327,3.3623,SO52830,8.99
225,20130215,20130227,20130222,28327,6.9223,SO52830,8.99
477,20130215,20130227,20130222,28327,1.8663,SO52830,4.99
604,20130215,20130227,20130222,26673,343.6496,SO52831,539.99
538,20130215,20130227,20130222,26673,8.0373,SO52831,21.49
480,20130215,20130227,20130222,26673,0.8565,SO52831,2.29
486,20130215,20130227,20130222,26673,59.466,SO52831,159.00
573,20130215,20130227,20130222,29247,1481.9379,SO52832,2384.07
225,20130215,20130227,20130222,29247,6.9223,SO52832,8.99
489,20130215,20130227,20130222,29247,41.5723,SO52832,53.99
605,20130215,20130227,20130222,21650,343.6496,SO52833,539.99
479,20130215,20130227,20130222,21650,3.3623,SO52833,8.99
477,20130215,20130227,20130222,21650,1.8663,SO52833,4.99
606,20130215,20130227,20130222,16221,343.6496,SO52834,539.99
477,20130215,20130227,20130222,16221,1.8663,SO52834,4.99
479,20130215,20130227,20130222,16221,3.3623,SO52834,8.99
217,20130215,20130227,20130222,16221,13.0863,SO52834,34.99
606,20130215,20130227,20130222,22281,343.6496,SO52835,539.99
390,20130215,20130227,20130222,19535,713.0798,SO52836,1120.49
234,20130215,20130227,20130222,19535,38.4923,SO52836,49.99
386,20130215,20130227,20130222,23223,713.0798,SO52837,1120.49
217,20130215,20130227,20130222,23223,13.0863,SO52837,34.99
388,20130215,20130227,20130222,19432,713.0798,SO52838,1120.49
231,20130215,20130227,20130222,19432,38.4923,SO52838,49.99
584,20130215,20130227,20130222,25675,343.6496,SO52839,539.99
225,20130215,20130227,20130222,25675,6.9223,SO52839,8.99
564,20130215,20130227,20130222,24083,1481.9379,SO52840,2384.07
214,20130215,20130227,20130222,24083,13.0863,SO52840,34.99
380,20130216,20130228,20130223,18296,1554.9479,SO52841,2443.35
540,20130216,20130228,20130223,18296,12.1924,SO52841,32.60
529,20130216,20130228,20130223,18296,1.4923,SO52841,3.99
214,20130216,20130228,20130223,18296,13.0863,SO52841,34.99
465,20130216,20130228,20130223,18296,9.1593,SO52841,24.49
386,20130216,20130228,20130223,24612,713.0798,SO52842,1120.49
539,20130216,20130228,20130223,24612,9.3463,SO52842,24.99
529,20130216,20130228,20130223,24612,1.4923,SO52842,3.99
480,20130216,20130228,20130223,24612,0.8565,SO52842,2.29
382,20130216,20130228,20130223,24614,713.0798,SO52843,1120.49
578,20130216,20130228,20130223,11998,755.1508,SO52844,1214.85
214,20130216,20130228,20130223,11998,13.0863,SO52844,34.99
560,20130216,20130228,20130223,14058,755.1508,SO52845,1214.85
541,20130216,20130228,20130223,14058,10.8423,SO52845,28.99
530,20130216,20130228,20130223,14058,1.8663,SO52845,4.99
222,20130216,20130228,20130223,14058,13.0863,SO52845,34.99
363,20130216,20130228,20130223,11382,1251.9813,SO52846,2294.99
477,20130216,20130228,20130223,24469,1.8663,SO52847,4.99
217,20130216,20130228,20130223,24469,13.0863,SO52847,34.99
